,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape,verify_point_x,verify_point_y,verify_address,o_point_x,o_point_y,judge_way
10,679.0,义乌市江东街道快乐幼儿园,江东金村C区37栋,120.084187,29.296766,金华市,义乌市,江东街道,幼儿园,330281.0,学前教育,,01010000208A110000E8EFDE5163055E40909048DBF84B3D40,120.08452,29.2963,金华市义乌市金村C区37幢义乌市江东街道快乐幼儿园,120.084187,29.296766,tdt
11,682.0,浙江省级机关北山幼儿园,杭州市西湖区宝石社区,120.146235,30.26479031,杭州市,西湖区,北山街道,幼儿园,330106.0,学前教育,,01010000208A110000A802F4E95B095E4070BF394CC9433E40,120.14616,30.26496,杭州市西湖区保俶路45浙江省级机关北山幼儿园,120.146235,30.26479031,tdt
12,699.0,宁波市海曙区洞桥镇中心幼儿园,宁波市海曙区洞桥镇文卫路49号,121.4077403,29.78416151,宁波市,海曙区,洞桥镇,幼儿园,330203.0,学前教育,,01010000208A110000789CF36A185A5E40F01D15CFBEC83D40,121.40762,29.78446,宁波市海曙区洞桥镇中心幼儿园,121.4077403,29.78416151,tdt
13,744.0,义乌市后宅街道湖门幼儿园,义乌市后宅街道湖门村,120.040129,29.39915292,金华市,义乌市,后宅街道,幼儿园,330782.0,学前教育,,01010000208A110000A01D067991025E4050FAD6E22E663D40,120.04045,29.399626,金华市义乌市湖门村湖门幼儿园,120.040129,29.39915292,tdt
14,795.0,宁波市新芝幼儿园,柳翠街80号；永丰西路98弄54号,121.5265747,29.89031518,宁波市,海曙区,西门街道,幼儿园,,学前教育,,01010000208A110000D05D6666B3615E40001E22B2EBE33D40,121.52641,29.8904,宁波市海曙区柳翠街80宁波市新芝幼儿园,121.5265747,29.89031518,tdt
15,883.0,宁波市海曙区古林镇蜃蛟幼儿园,宁波市海曙区古林镇蜃蛟村小魏家26号,121.3976246,29.81808732,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A110000A8F15FAE72595E4020DABD2B6ED13D40,121.39741,29.8181,宁波市海曙区小魏家26古林镇蜃蛟幼儿园,121.3976246,29.81808732,tdt
16,886.0,杭州市西湖区紫金港幼儿园,杭州市五常港路与蒋墩路交叉口,120.063774,30.30370152,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A11000050288CDF14045E40408EF761BF4D3E40,120.06369,30.30376,杭州市西湖区五常港路469正西方向145米浙大紫金港幼儿园,120.063774,30.30370152,tdt
17,939.0,浙江大学附属中学,杭州市曙光路89号,120.1265869,30.26143179,杭州市,西湖区,北山街道,高级中学,330127.0,中等教育,,01010000208A11000030B6FCFF19085E40D0E39731ED423E40,120.1267,30.26069,杭州市西湖区浙江大学附属中学南门,120.1265869,30.26143179,tdt
18,953.0,义乌市新义中学,义乌市西城路412号,120.056842,29.3139654,金华市,义乌市,北苑街道,十二年一贯制学校,330782.0,中等教育,,01010000208A110000A0A9734CA3035E40D030480960503D40,120.05684,29.31396,金华市义乌市出国留学语言培训中心,120.056842,29.3139654,tdt
19,999.0,杭州市余杭区育蕾学校,余杭区南苑街道高地社区工业园区,120.3156447,30.37853406,杭州市,余杭区,南苑街道,九年一贯制学校,330110.0,中等教育,,01010000208A11000090FAF18533145E4050B6B89BE7603E40,120.316019,30.3784150000001,杭州市临平区东湖南路595余杭区育蕾学校,120.3156447,30.37853406,tdt
20,1026.0,义乌市北苑望道路幼儿园,浙江省金华市义乌市北苑街道柳一村委会,120.0392496,29.34287129,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000E85D991083025E40102CBE69C6573D40,120.03922,29.34271,金华市义乌市望道路幼儿园,120.0392496,29.34287129,tdt
21,1078.0,浙江省德清县职业中等专业学校,浙江省德清县武康街道北湖西街440号,119.9386209,30.54992809,湖州市,德清县,武康街道,职业高中学校,330521.0,中等教育,,01010000208A110000E835655D12FC5D4020685516C88C3E40,119.93838,30.5499,湖州市德清县北湖街440号浙江省德清县职业中等专业学校,119.9386209,30.54992809,tdt
22,1108.0,宁波市海曙区石碶街道宸卿小学,浙江省宁波市海曙区石碶街道塘西中路111-1,121.5028911,29.83519687,宁波市,海曙区,石碶街道,小学,330203.0,初等教育,,01010000208A11000070C6065E2F605E4020C84176CFD53D40,121.502866,29.835146,宁波市海曙区宸卿小学,121.5028911,29.83519687,tdt
23,1134.0,浙江大学幼儿园玉泉分园,杭州市西湖区求是村内,120.1257567,30.26523628,杭州市,西湖区,灵隐街道,幼儿园,330106.0,学前教育,,01010000208A110000389EE5650C085E4010E76486E6433E40,120.125354,30.264991,杭州市西湖区浙大路18浙大求是社区浙江大学幼儿园玉泉分园,120.1257567,30.26523628,tdt
24,1171.0,义乌市义亭红果果幼儿园,义乌市义亭镇前屋村李宅116号,119.9570079,29.20631777,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000028291F9E3FFD5D40D0BBCA3DD1343D40,119.957,29.20631,金华市义乌市红果果幼儿园,119.9570079,29.20631777,tdt
25,1219.0,义乌市后宅街道洪华凯旋幼儿园,后宅街道洪华村,120.0717659,29.35710862,金华市,义乌市,后宅街道,幼儿园,330782.0,学前教育,,01010000208A110000D0D3CCCF97045E4080B96F786B5B3D40,120.07164,29.35707,金华市义乌市后宅街道洪华新村40幢洪华凯旋幼儿园,120.0717659,29.35710862,tdt
26,1279.0,杭州市金都中心幼儿园,杭州市古墩路415号,120.0923107,30.28759412,杭州市,西湖区,文新街道,幼儿园,330106.0,学前教育,,01010000208A110000D0CFFD6AE8055E40F0BD9AC49F493E40,120.09263,30.28757,杭州市西湖区古墩路415杭州市金都中心幼儿园,120.0923107,30.28759412,tdt
27,1380.0,宁波市海曙区横街镇中心幼儿园,浙江省宁波市海曙区横街镇南洋河畔1号,121.3919793,29.85665193,宁波市,海曙区,横街镇,幼儿园,330203.0,学前教育,,01010000208A110000C882663016595E40401C738A4DDB3D40,121.39192,29.85639,宁波市海曙区上阵新村海曙区横街中心幼儿园,121.3919793,29.85665193,tdt
28,1392.0,宁波市海曙区石碶乐乐幼儿园,宁波市海曙区石碶街道建庄村万金路杨家30号,121.5026459,29.81606579,宁波市,海曙区,石碶街道,幼儿园,330203.0,学前教育,,01010000208A1100004886C4592B605E40C05114B0E9D03D40,121.50266,29.81615,宁波市海曙区石碶乐乐幼儿园,121.5026459,29.81606579,tdt
29,1402.0,宁波市海曙区高桥镇灵云幼儿园,宁波市海曙区高桥镇望童路1108号,121.4767326,29.87940383,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A110000908665C9825E5E40305AEC9B20E13D40,121.476749,29.879219,宁波市海曙区望童路1108灵云幼儿园,121.4767326,29.87940383,tdt
30,1460.0,义乌市廿三里街道小白鸽幼儿园,义乌市廿三里街道后畈村一号,120.1639641,29.32739935,金华市,义乌市,廿三里街,幼儿园,330782.0,学前教育,,01010000208A110000F0363F637E0A5E40C0818771D0533D40,120.16387,29.32742,金华市义乌市廿三里镇信联街82号小白鸽幼儿园,120.1639641,29.32739935,tdt
31,1461.0,杭州市余杭区塘栖镇宏畔幼儿园,杭州市余杭区塘栖镇莫家桥村委往东100米,120.1571608,30.44443605,杭州市,余杭区,塘栖镇,幼儿园,330110.0,学前教育,,01010000208A110000C8FA2AEC0E0A5E40E080A48FC6713E40,120.15735,30.44466,杭州市临平区塘栖镇莫家桥村东北方向150米塘栖二幼宏畔园,120.1571608,30.44443605,tdt
32,1523.0,宁波市海曙区洞桥镇百梁天成希望小学,宁波市海曙区洞桥镇蕙江村桥北38号,121.3857417,29.76967903,宁波市,海曙区,洞桥镇,小学,330203.0,初等教育,,01010000208A11000078190BFEAF585E4050AD4DAF09C53D40,121.38601,29.76975,宁波市海曙区桥北38百梁天成希望小学,121.3857417,29.76967903,tdt
33,1544.0,宁波市海曙区洞桥镇晨晨幼儿园,宁波市海曙区洞桥镇张家垫村1号,121.4164014,29.76347338,宁波市,海曙区,洞桥镇,幼儿园,330203.0,学前教育,,01010000208A110000189DEF51A65A5E40F02BCAFD72C33D40,121.41653,29.76356,宁波市海曙区张家垫570东北方向86米晨晨幼儿园,121.4164014,29.76347338,tdt
34,1589.0,浙江义乌枫叶国际学校,义乌市江东街道塔下洲A3区义乌枫叶国际学校,120.0408104,29.27179893,金华市,义乌市,江东街道,高级中学,330782.0,中等教育,,01010000208A110000086D00A39C025E4010705B9D94453D40,120.0407,29.2719,金华市义乌市塔下州A三区35幢正东方向44米义乌市枫叶国际学校附属学校,120.0408104,29.27179893,tdt
35,1682.0,杭州市翠苑中学,西湖区翠苑新村二区37幢,120.1216127,30.29288952,杭州市,西湖区,翠苑街道,初级中学,330106.0,中等教育,,01010000208A11000028829680C8075E40C0EBCECEFA4A3E40,120.12158,30.2928200000001,杭州市西湖区翠苑二区37幢杭州市翠苑中学翠苑校区,120.1216127,30.29288952,tdt
36,1698.0,杭州市西湖区政苑幼儿园,杭州市西湖区丰潭路政苑小区73-1,120.09754,30.29928232,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000100C37183E065E40508E2DC49D4C3E40,120.09756,30.2992300000001,杭州市西湖区政苑小区73-1政苑幼儿园,120.09754,30.29928232,tdt
37,1702.0,杭州市余杭区未来科技城海曙幼儿园,杭州市余杭区五常街道联创街2-1号,120.0272701,30.29378741,杭州市,余杭区,五常街道,幼儿园,330110.0,学前教育,,01010000208A11000018BC05CBBE015E40C0CFE2A6354B3E40,120.02735,30.29438,杭州市余杭区未来科技城海曙幼儿园,120.0272701,30.29378741,tdt
38,1743.0,宁波市海曙区古林镇藕池小学,宁波市海曙区古林镇藕池新村1号,121.5058082,29.84227933,宁波市,海曙区,古林镇,小学,330203.0,初等教育,,01010000208A110000582385295F605E40E0263C9E9FD73D40,121.50594,29.84277,宁波市海曙区藕池新村藕池小学,121.5058082,29.84227933,tdt
39,1754.0,杭州东方中学,杭州市西湖区西溪路655-1号,120.0822223,30.25627531,杭州市,西湖区,留下街道,完全中学,330106.0,中等教育,,01010000208A110000E08B802143055E40E0A132429B413E40,120.08219,30.25676,杭州市西湖区小龙驹坞72号附近杭州东方中学,120.0822223,30.25627531,tdt
40,1778.0,义乌市后宅街道塘下幼儿园,义乌市后宅街道塘下村,120.0109237,29.36474331,金华市,义乌市,后宅街道,幼儿园,330782.0,学前教育,,01010000208A11000020B836F9B2005E40804B43D15F5D3D40,120.01098,29.3646,金华市义乌市塘下519后宅街道塘下幼儿园,120.0109237,29.36474331,tdt
41,1866.0,义乌市后宅街道西何幼儿园,义乌市后宅街道西何村,120.0486665,29.37192217,金华市,义乌市,后宅街道,幼儿园,330782.0,学前教育,,01010000208A1100002893455A1D035E4020EC874A365F3D40,120.04904,29.37156,金华市义乌市后宅街道德胜路27号东北方向122米西何幼儿园,120.0486665,29.37192217,tdt
42,1869.0,宁波市海曙区集士港镇祝家桥幼儿园,浙江省宁波市海曙区集士港镇祝家桥村1,121.444102,29.87873349,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A11000080FB972A6C5C5E40204580ADF4E03D40,121.444239,29.878633,宁波市海曙区祝家桥幼儿园,121.444102,29.87873349,tdt
43,1886.0,杭州市余杭区维翰学校,余杭区荆长大道533号,120.0372239,30.27988765,杭州市,余杭区,五常街道,九年一贯制学校,330110.0,中等教育,,01010000208A110000984A3DE061025E4070309CB7A6473E40,120.0376,30.28016,杭州市余杭区文二西路大华西溪风情南会所内西南方向118米杭州维翰学校,120.0372239,30.27988765,tdt
44,1900.0,杭州市西湖区转塘幼儿园,杭州市西湖区转塘街道大诸桥新村1号,120.0697482,30.16215738,杭州市,西湖区,转塘街道,幼儿园,330106.0,学前教育,,01010000208A110000D80B21C176045E40A0B9522583293E40,120.06967,30.16231,杭州市西湖区方家路9号杭州市西湖区转塘幼儿园,120.0697482,30.16215738,tdt
45,1911.0,宁波市海曙区高桥镇邵家幼儿园,浙江省宁波市海曙区高桥镇石塘村邵家81号,121.4300846,29.91490816,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A11000078199281865B5E403039E36B37EA3D40,121.42996,29.9149200000001,宁波市海曙区邵家幼儿园,121.4300846,29.91490816,tdt
46,2001.0,杭州市西湖区莲花港幼儿园,杭州市西斗门路146号,120.1062565,30.29253645,杭州市,西湖区,古荡街道,幼儿园,330106.0,学前教育,,01010000208A11000018C3EDE7CC065E40D0EE39ABE34A3E40,120.1062,30.29244,杭州市西湖区西斗门路146西湖区莲花港学前教育集团莲花港幼儿园,120.1062565,30.29253645,tdt
47,2014.0,杭州市余杭区大井幼儿园,杭州市余杭区乔司街道五星村,120.2451414,30.35123003,杭州市,余杭区,乔司街道,幼儿园,330110.0,学前教育,,01010000208A110000787D9565B00F5E4090560736EA593E40,120.24525,30.35103,杭州市临平区乔司泥桥村杭州市大井幼儿园,120.2451414,30.35123003,tdt
48,2022.0,宁波市海曙区集士港镇新星幼儿园,宁波市海曙区集士港镇湖山新村13号,121.4199196,29.88547733,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A110000A0B241F6DF5A5E4080D060A4AEE23D40,121.41984,29.8856,宁波市海曙区湖山新村14号新星幼儿园,121.4199196,29.88547733,tdt
49,2036.0,宁波市海曙区集士港镇三禾幼儿园,宁波市海曙区集士港镇商贸路9号,121.4375459,29.86673641,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A110000B87663C0005C5E4050E8F26FE2DD3D40,121.437904,29.866639,宁波市海曙区商贸路9集士港镇三禾幼儿园,121.4375459,29.86673641,tdt
50,2049.0,杭州市余杭区临平第五小学,杭州市余杭区东湖街道振兴东路46号,120.3200048,30.44354001,杭州市,余杭区,东湖街道,小学,330110.0,初等教育,,01010000208A110000302245F57A145E40608880D68B713E40,120.319981,30.443617,杭州市临平区临平第五小学,120.3200048,30.44354001,tdt
51,2074.0,杭州市余杭区闲林白洋畈幼儿园,杭州市余杭区闲林街道闲林西路88号,119.9732493,30.23361,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A11000040797BB749FE5D40C0046EDDCD3B3E40,119.9734803,30.2338319,杭州市余杭区圣地路12-1正东方向100米闲林白洋畈幼儿园,119.9732493,30.23361,tdt
52,2075.0,义乌市大陈镇大陈初级中学,义乌市大陈镇丰润路,120.115918,29.456588,金华市,义乌市,大陈镇,初级中学,330782.0,中等教育,,01010000208A11000020C154336B075E4000BF7FF3E2743D40,120.11594,29.45671,金华市义乌市大陈镇初级中学,120.115918,29.456588,tdt
53,2112.0,义乌市北苑吉尔优幼儿园,浙江省金华市义乌市北苑街道柳三新村7区3幢,120.0415946,29.34714805,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A11000028B2917CA9025E4040EAD5B1DE583D40,120.04171,29.34705,金华市义乌市柳三新村7区3幢吉尔优幼儿园,120.0415946,29.34714805,tdt
54,2186.0,宁波市海曙区横街镇凤岙学校,浙江省宁波市海曙区横街镇凤岙村1号,121.3848533,29.85043595,宁波市,海曙区,横街镇,小学,330203.0,初等教育,,01010000208A110000F80AE46FA1585E40B0698F2BB6D93D40,121.38471,29.85015,宁波市海曙区洞振路185正西方向69米横街镇凤岙学校,121.3848533,29.85043595,tdt
55,2193.0,宁波市海曙区集士港镇希望幼儿园,宁波市海曙区集士港镇双银村徐家20号,121.3937462,29.89236127,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A1100005016532333595E40000CD8C971E43D40,121.393394,29.892184,宁波市海曙区希望幼儿园,121.3937462,29.89236127,tdt
56,2276.0,义乌市后宅守真幼儿园,后宅街道北站四区73幢,120.0385534,29.37125993,金华市,义乌市,后宅街道,幼儿园,330784.0,学前教育,,01010000208A110000D87488A877025E40D05E05E40A5F3D40,120.03883,29.37122,金华市义乌市何界北站四区73幢守真幼儿园何界分园,120.0385534,29.37125993,tdt
57,2315.0,宁波市海曙区高桥镇绿茵君尚幼儿园,宁波市海曙区蒲秀路15号,121.4568081,29.89081297,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A110000389E1A583C5D5E40A0D28B510CE43D40,121.45681,29.89066,宁波市海曙区蒲秀路15绿茵君尚幼儿园,121.4568081,29.89081297,tdt
58,2376.0,义乌市龙回实验小学,义乌市稠江街道永茂路122号,120.0136703,29.29204773,金华市,义乌市,稠江街道,小学,330782.0,初等教育,,01010000208A11000058034AF9DF005E4010EDD4A3C34A3D40,120.013444,29.291985,金华市义乌市龙回实验小学,120.0136703,29.29204773,tdt
59,2384.0,宁波市海曙润禾幼儿园,宁波市海曙区段塘丁家街86号1幢,121.5159327,29.83623522,宁波市,海曙区,段塘街道,幼儿园,330203.0,学前教育,,01010000208A11000028717A0A05615E40D0A9E98213D63D40,121.5158,29.8364100000001,宁波市海曙区丁家街86号丁家好又多,121.5159327,29.83623522,tdt
60,2462.0,杭州市余杭区启蒙·东方俊园幼儿园,杭州市余杭区南苑街道东方俊园俊景苑1幢,120.3112478,30.42548524,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A11000088240B7CEB135E401052CF99EC6C3E40,120.31115,30.42553,杭州市临平区红丰南路87号启蒙东方俊园幼儿园,120.3112478,30.42548524,tdt
61,2506.0,宁波市海曙区古林镇童趣幼儿园,宁波市海曙区古林镇礼嘉桥村方家耷1号,121.4962267,29.84679348,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A1100008019782DC25F5E40705C2375C7D83D40,121.49628,29.846818,宁波市海曙区礼嘉桥方家耷村童趣幼儿园,121.4962267,29.84679348,tdt
62,2548.0,宁波市海曙区石碶横涨幼儿园,宁波市海曙区石碶街道横涨村工业区14号,121.4420221,29.79164957,宁波市,海曙区,石碶街道,幼儿园,330203.0,学前教育,,01010000208A11000048E9F2164A5C5E406056D98BA9CA3D40,121.44237,29.79126,宁波市海曙区新马路鄞州银行石碶支行横涨分理处,121.4420221,29.79164957,tdt
63,2567.0,义乌市后宅街道北站幼儿园,义乌市后宅街道北站一区5栋,120.0453425,29.36967427,金华市,义乌市,后宅街道,幼儿园,330782.0,学前教育,,01010000208A110000A0A10EE4E6025E4010870FF9A25E3D40,120.04524,29.3696600000001,金华市义乌市北站一区5幢北站幼儿园,120.0453425,29.36967427,tdt
64,2624.0,义乌市北苑星空幼儿园,浙江省义乌市北苑街道莲塘村委会,120.0613237,29.34073411,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A11000078734BBAEC035E40E07DBA593A573D40,120.06172,29.3408400000001,金华市义乌市莲塘三区1幢星空幼儿园,120.0613237,29.34073411,tdt
65,2697.0,宁波市华光学校,浙江省宁波市海曙区鄞江镇四明东路97弄20号,121.3593395,29.78264113,宁波市,海曙区,鄞江镇,完全中学,330203.0,中等教育,,01010000208A110000E0A32F6BFF565E40D0085B2B5BC83D40,121.35967,29.78226,宁波市海曙区四明东路97弄20华光学校,121.3593395,29.78264113,tdt
66,2724.0,宁波市海曙艾迪幼儿园,宁波市海曙区集士港镇广盛路585号,121.4376471,29.85698327,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A1100007833F868025C5E400093694163DB3D40,121.43786,29.85712,宁波市海曙区广盛路585号宁波市海曙区艾迪幼儿园,121.4376471,29.85698327,tdt
67,2729.0,宁波市海曙区古林镇包家幸福幼儿园,浙江省宁波市海曙区古林镇包家村1号,121.4833901,29.85030608,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A110000886CF5DCEF5E5E4010B7AFA8ADD93D40,121.48331,29.85026,宁波市海曙区汪杨南路1号正东方向164米古林镇包家村幸福幼儿园,121.4833901,29.85030608,tdt
68,2754.0,杭州市余杭区天都城蒙特梭利幼儿园,浙江省杭州市余杭区星桥镇留月街122号,120.2466036,30.38230708,杭州市,余杭区,星桥街道,幼儿园,330110.0,学前教育,,01010000208A110000F003655AC80F5E40A08382E0DE613E40,120.24662,30.3823100000001,杭州市临平区留月街122天都城蒙特梭利幼儿园,120.2466036,30.38230708,tdt
69,2761.0,宁波市海曙区闻裕顺南苑幼儿园,海曙区南苑街127弄49号,121.5219984,29.85137045,宁波市,海曙区,段塘街道,幼儿园,330203.0,学前教育,,01010000208A11000028520B6C68615E40706AFC69F3D93D40,121.52187,29.85144,宁波市海曙区闻裕顺南苑幼儿园,121.5219984,29.85137045,tdt
70,2777.0,杭州市西湖区小和山幼儿园,杭州市西湖区留和路翰墨香林小区,120.0111928,30.21146279,杭州市,西湖区,留下街道,幼儿园,330106.0,学前教育,,01010000208A11000078B50462B7005E40F0C7DE6C22363E40,120.0114089,30.211286,杭州市西湖区留和路568正西方向180米杭州市西湖区小和山学前教育集团小和山幼儿园,120.0111928,30.21146279,tdt
71,2937.0,杭州普普幼儿园有限公司,杭州市西湖区振华路300号,120.0657446,30.31554728,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100004017DC2835045E4010C3CEB4C7503E40,120.0656374,30.3156694,杭州市西湖区振华路200号瑞鼎大厦斜对面西北方向100米普普幼儿园,120.0657446,30.31554728,tdt
72,2997.0,义乌市北苑星火幼儿园,浙江省义乌市北苑街道四季二区31幢,120.044735,29.32027157,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A11000090743EF0DC025E4080833951FD513D40,120.04477,29.32031,金华市义乌市星火幼儿园,120.044735,29.32027157,tdt
73,3004.0,宁波市海曙区古林镇金太阳幼儿园,宁波市海曙区古林镇薛家村1号,121.4964667,29.85917675,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A110000E01A0B1CC65F5E405070E601F3DB3D40,121.49637,29.85905,宁波市海曙区薛家南路478正西方向169米金太阳幼儿园,121.4964667,29.85917675,tdt
74,3159.0,义乌市后宅绿泡泡幼儿园,义乌市后宅街道十二山头18栋,120.0499566,29.36417955,金华市,义乌市,后宅街道,幼儿园,330782.0,学前教育,,01010000208A110000A0D81C7D32035E40C06AFDDE3A5D3D40,120.04988,29.36415,金华市义乌市十二山头18幢绿泡泡幼儿园,120.0499566,29.36417955,tdt
75,3166.0,杭州市西湖区之江幼儿园,杭州市西湖区珊瑚沙家园22幢,120.0964717,30.16659346,杭州市,西湖区,转塘街道,幼儿园,330106.0,学前教育,,01010000208A110000081168972C065E40F02172DEA52A3E40,120.09626,30.16656,杭州市西湖区枫桦路1号珊瑚沙家园闻裕顺学前教育集团之江幼儿园,120.0964717,30.16659346,tdt
76,3177.0,浙江育人专修学院,杭州市西湖区西园九路6号,120.0597935,30.32062125,杭州市,西湖区,三墩镇,民办的其他高等教育机构,330106.0,其他教育,,01010000208A1100006006F6A7D3035E4020BEFF3B14523E40,120.05979,30.3207,杭州市西湖区西园九路6号浙江育人专修学院,120.0597935,30.32062125,tdt
77,3181.0,义乌市后宅街道何界幼儿园,后宅街道何界新村37幢,120.0403057,29.37074543,金华市,义乌市,后宅街道,幼儿园,330782.0,学前教育,,01010000208A11000038DE6A5E94025E40401B1C2CE95E3D40,120.04034,29.37,金华市义乌市何界幼儿园(宗泽北路西100米)何界幼儿园,120.0403057,29.37074543,tdt
78,3208.0,义乌市铜溪小学,义乌市义亭镇稠义路170号,119.9483933,29.23795025,金华市,义乌市,义亭镇,小学,330782.0,初等教育,,01010000208A110000580EFF79B2FC5D40B01EC24EEA3C3D40,119.94846,29.23817,金华市义乌市稠义西路170义乌市铜溪小学,119.9483933,29.23795025,tdt
79,3245.0,宁波市海曙区广济中心小学,宁波市海曙区月湖街道金带巷15号,121.542894,29.871116,宁波市,海曙区,月湖街道,小学,330203.0,初等教育,,01010000208A11000078CC79C6BE625E40B0054B7501DF3D40,121.5427,29.87114,宁波市海曙区金带巷15宁波市广济中心小学,121.542894,29.871116,tdt
80,3250.0,德清县莫干山外国语学校,浙江省湖州市德清县武康镇乐成巷55号,119.9621919,30.5260034,湖州市,德清县,舞阳街道,九年一贯制学校,330521.0,中等教育,,01010000208A110000281F3E8D94FD5D40B0FE9F28A8863E40,119.9622,30.526,湖州市德清县乐成巷55莫干山外国语学校北门,119.9621919,30.5260034,tdt
