,Unnamed: 0,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape,verify_point_x,verify_point_y,verify_address
38,484.0,8701.0,杭州市余杭高级中学,杭州市余杭区临平街道振兴西路18号,120.289,30.436302,杭州市,余杭区,临平街道,高级中学,330110.0,中等教育,,01010000208A110000D022DBF97E125E40F02DE57CB16F3E40,120.289,30.43625,余杭高级中学
39,486.0,8749.0,杭州市西溪实验学校,杭州市西湖区文一西路578号,120.073169,30.289339,杭州市,西湖区,蒋村街道,九年一贯制学校,330106.0,中等教育,,01010000208A110000308507CDAE045E401075E61E124A3E40,120.07319,30.28965,杭州市西溪实验学校
40,492.0,8885.0,杭州市三墩小学,浙江省杭州市西湖区振华路28号,120.0762916,30.31830333,杭州市,西湖区,三墩镇,小学,330106.0,初等教育,,01010000208A110000E0E048F6E1045E40E0BCC9537C513E40,120.07628,30.31826,杭州市三墩小学
41,494.0,8961.0,杭州市余杭区绿城育华亲亲学校,浙江省杭州市余杭区良渚街道朱家路2号,120.089209,30.337473,杭州市,余杭区,良渚街道,九年一贯制学校,330110.0,中等教育,,01010000208A1100009060AA99B5055E4070486AA164563E40,120.089209,30.337473,杭州市余杭区绿城育华亲亲学校
42,495.0,8999.0,杭州市余杭区鸬鸟镇中心幼儿园,杭州市余杭区鸬鸟镇雅城村236号,119.754775,30.455212,杭州市,余杭区,鸬鸟镇,幼儿园,330110.0,学前教育,,01010000208A110000A835CD3B4EF05D4030BF0CC688743E40,119.75464,30.4553,余杭区鸬鸟镇中心幼儿园
43,500.0,9144.0,杭州市之江外语实验学校,杭州市西湖区文一西路102号,120.1007735,30.29261419,杭州市,西湖区,文新街道,小学,330106.0,初等教育,,01010000208A11000000B8771273065E40C0826BC3E84A3E40,120.1006,30.29255,杭州市之江外语实验学校
44,523.0,9543.0,杭州市长桥小学,浙江省杭州市西湖区西湖街道净寺社区,120.14856,30.231371,杭州市,西湖区,西湖街道,小学,330106.0,初等教育,,01010000208A110000985FCD0182095E40303E3E213B3B3E40,120.14852,30.2314,杭州市长桥小学
45,531.0,9757.0,杭州市余杭区良渚第三小学,杭州市余杭区良渚街道安溪路2号,120.009391,30.407472,杭州市,余杭区,良渚街道,小学,330110.0,初等教育,,01010000208A1100002078B5DC99005E402009C21550683E40,120.00932,30.40753,余杭区良渚第三小学
46,532.0,9788.0,杭州市余杭区东湖世纪星幼儿园,经济开发区港园路5号,120.297363,30.445643,杭州市,余杭区,东湖街道,幼儿园,330110.0,学前教育,,01010000208A1100009802D2FE07135E4000B1DEA815723E40,120.2972,30.44552,余杭区东湖世纪星幼儿园
47,537.0,9826.0,杭州市余杭区良渚良运幼儿园,杭州市余杭区良运街270号,120.105125,30.355906,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000803F355EBA065E404073D6A71C5B3E40,120.10511,30.35601,杭州市余杭区良渚良运幼儿园
48,543.0,10034.0,宁波市实验小学,宁波市海曙区万安路2号,121.526213,29.87854583,宁波市,海曙区,南门街道,小学,330203.0,初等教育,,01010000208A110000A8AF5C79AD615E40A02E2C61E8E03D40,121.52622,29.87855,宁波市实验小学
49,545.0,10078.0,杭州市余杭区五常中心小学,杭州市余杭区五常街道荆长路38号,120.035612,30.269201,杭州市,余杭区,五常街道,小学,330110.0,初等教育,,01010000208A11000018D68D7747025E40F00C535BEA443E40,120.0356,30.26926,五常中心小学
50,548.0,10120.0,义乌市苏溪镇第一小学,浙江省金华市义乌市苏溪镇胡宅社区居委会,120.1240449,29.41653312,金华市,义乌市,苏溪镇,小学,330782.0,初等教育,,01010000208A11000000D3E259F0075E40D0B028EAA16A3D40,120.12405,29.41653,义乌市苏溪镇第一小学
51,562.0,10327.0,杭州市余杭区良渚通运幼儿园,杭州市余杭区通运街360号,120.114736,30.346401,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000020EBA9D557075E40404D66BCAD583E40,120.11474,30.34657,良渚通运幼儿园
52,570.0,10568.0,杭州市余杭区良渚云华幼儿园,余杭区良渚街道玉琮路114号,120.04809,30.380373,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000F05014E813035E401048FB1F60613E40,120.04806,30.3805,良渚云华幼儿园
53,572.0,10616.0,杭州市余杭区绿城育华亲亲幼儿园,杭州市余杭区良渚街道金家渡亲亲家园社区,120.086355,30.337335,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000028361FD786055E40D0CB28965B563E40,120.0863,30.33758,绿城育华亲亲幼儿园
54,575.0,10730.0,德清县求是高级中学,浙江省湖州市德清县武康镇阜溪街道求是街1号,119.9855294,30.55330295,湖州市,德清县,阜溪街道,高级中学,330521.0,中等教育,,01010000208A110000B033C5E912FF5D40C0071B43A58D3E40,119.98539,30.55318,德清县求是高级中学
55,576.0,10810.0,杭州市西湖区文鼎苑幼儿园,杭州市西湖区古墩路635号,120.091911,30.29990749,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100008090A9DEE1055E402060BDBCC64C3E40,120.09203,30.29989,杭州市西湖区文鼎苑幼儿园
56,592.0,11035.0,宁波市高塘小学,宁波市海曙区新高路68号,121.536263,29.887986,宁波市,海曙区,西门街道,小学,330203.0,初等教育,,01010000208A11000080C30B2252625E40504EED0C53E33D40,121.53627,29.88799,宁波市高塘小学
57,597.0,11138.0,义乌市后宅小学,义乌市后宅街道永宁路8号,120.05368,29.375628,金华市,义乌市,后宅街道,小学,330782.0,初等教育,,01010000208A110000C01C3D7E6F035E404076172829603D40,120.05361,29.37579,义乌市后宅小学
58,598.0,11156.0,义乌市青口小学,浙江省义乌市江东街道江东东路505号,120.123439,29.3195,金华市,义乌市,江东街道,小学,330782.0,初等教育,,01010000208A1100004003B16CE6075E40701283C0CA513D40,120.12336,29.3192,义乌市青口小学
59,600.0,11226.0,杭州市余杭区勾庄中心幼儿园,浙江省杭州市余杭区良渚街道勾庄村沈家村145号里,120.082701,30.357848,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000309622F94A055E4060F030ED9B5B3E40,120.08274,30.35804,余杭区勾庄中心幼儿园
60,609.0,11449.0,杭州市和苑幼儿园,杭州市西湖区竞舟北路118号,120.09682,30.305268,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100005066834C32065E40F0832C0B264E3E40,120.0968,30.3055,杭州市和苑幼儿园
61,630.0,11923.0,杭州市余杭区吉的堡连城幼儿园,杭州市余杭区乔司街道连城社区,120.284367,30.33982,杭州市,余杭区,乔司街道,幼儿园,330110.0,学前教育,,01010000208A110000F043A51133125E40D0868A71FE563E40,120.28436,30.33971,杭州吉的堡连城幼儿园
62,633.0,11943.0,义乌市苏溪镇西山下幼儿园,义乌市苏溪镇西山下村,120.161296,29.394777,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000703E75AC520A5E408036001B10653D40,120.16142,29.39482,苏溪镇西山下幼儿园
63,634.0,11958.0,杭州市余杭区临平第二幼儿园,杭州市余杭区临平街道九曲营路247号,120.30672,30.429221,杭州市,余杭区,东湖街道,幼儿园,330110.0,学前教育,,01010000208A110000E041EC4CA1135E40A0C16D6DE16D3E40,120.30674,30.42919,临平第二幼儿园
64,639.0,12046.0,德清县华盛达外语学校,浙江省德清县武康街道舞阳街1199号,119.9691818,30.53520443,湖州市,德清县,武康街道,九年一贯制学校,330521.0,中等教育,,01010000208A110000A844301307FE5D403058422803893E40,119.96919,30.53522,德清县华盛达外语学校
65,660.0,12454.0,杭州市余杭中学,杭州市余杭区余杭街道文一西路2228号,119.959704,30.268109,杭州市,余杭区,余杭街道,高级中学,330110.0,中等教育,,01010000208A110000C87553CA6BFD5D4060C39ACAA2443E40,119.959719,30.268078,余杭中学
66,661.0,12464.0,宁波市海曙区启文幼儿园,宁波市海曙区粮丰街38号,121.524303,29.854955,宁波市,海曙区,段塘街道,幼儿园,330203.0,学前教育,,01010000208A110000788C2B2E8E615E40408DB454DEDA3D40,121.52431,29.85496,启文幼儿园
67,669.0,12801.0,杭州市余杭区星桥中心幼儿园,杭州市余杭区星桥街道星源路71号,120.253242,30.396193,杭州市,余杭区,星桥街道,幼儿园,330110.0,学前教育,,01010000208A11000050FEEE1D35105E4070E789E76C653E40,120.253315,30.396063,星桥中心幼儿园
68,671.0,12813.0,杭州市余杭区大禹小学,杭州市余杭区余杭街道城东路298号,119.948573,30.265829,杭州市,余杭区,余杭街道,小学,330110.0,初等教育,,01010000208A1100009837876BB5FC5D4010548D5E0D443E40,119.94849,30.26593,余杭区大禹小学
69,682.0,13036.0,杭州市余杭区良渚第二中学,浙江省杭州市余杭区良渚街道棕榈路103号,120.086371,30.363027,杭州市,余杭区,良渚街道,初级中学,330110.0,中等教育,,01010000208A110000A8143B1A87055E40A0906456EF5C3E40,120.08632,30.36316,余杭区良渚第二中学
70,689.0,13090.0,义乌市廿三里第一小学,浙江省义乌市廿三里街道中新西街168号,120.169691,29.32627,金华市,义乌市,廿三里街,小学,330782.0,初等教育,,01010000208A11000038DBA337DC0A5E4080AA436E86533D40,120.16968,29.32648,义乌市廿三里第一小学
71,707.0,13501.0,德清县回龙小区幼儿园,德清县回龙小区117号,119.956144,30.52716,湖州市,德清县,舞阳街道,幼儿园,330521.0,学前教育,,01010000208A11000010919A7631FD5D4060C22FF5F3863E40,119.95624,30.52723,回龙小区幼儿园
72,708.0,13511.0,杭州市余杭区五常街道中心幼儿园,浙江省杭州市余杭区五常街道洪园社区耦园小区11-1幢,120.04391,30.247693,杭州市,余杭区,五常街道,幼儿园,330110.0,学前教育,,01010000208A110000E87DE36BCF025E40C072F6CE683F3E40,120.04388,30.24775,杭州市余杭区五常街道中心幼儿园
73,714.0,13636.0,杭州市余杭区良渚喜羊羊幼儿园,良渚街道庙长桥路1号,120.094246,30.357435,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000D8F15F2008065E40207233DC805B3E40,120.09413,30.35727,杭州市余杭区良渚喜羊羊幼儿园
74,726.0,13807.0,杭州市余杭区良渚七贤小学,杭州市余杭区良渚街道浥浪桥2号,120.011795,30.349442,杭州市,余杭区,良渚街道,小学,330110.0,初等教育,,01010000208A11000068D0D03FC1005E4050D9E90775593E40,120.011795,30.349442,杭州市余杭区良渚七贤小学
75,728.0,13850.0,德清县地理信息小镇幼儿园,德清县舞阳街道游子街与宋村路交叉口,119.965532,30.520706,湖州市,德清县,舞阳街道,幼儿园,330521.0,学前教育,,01010000208A11000078CFBA46CBFD5D40C0D408FD4C853E40,119.96554,30.52081,德清地理信息小镇幼儿园
76,745.0,14086.0,宁波财经学院,浙江省宁波市海曙区学院路899号（本部校区）,121.4769124,29.89080068,宁波市,海曙区,高桥镇,本科院校：学院,330203.0,高等学校,,01010000208A11000088506BBB855E5E40C0DA6B830BE43D40,121.476912,29.890801,宁波财经学院
